zip_code,total,white,black,indigenous,asian,latino,other,multiracial,white_percent,year
92134,297,106,70,8,11,97,0,5,0.3569023569023569,2020
92135,637,332,89,8,25,142,14,18,0.521193092621664,2020
92139,36172,4300,4746,12,10467,13703,53,2466,0.1188764790445648,2020
92140,3443,2042,282,38,82,862,0,137,0.5930874237583503,2020
92145,1948,820,124,0,639,259,0,106,0.4209445585215606,2020
92147,396,201,74,0,0,121,0,0,0.5075757575757576,2020
92154,89886,11701,4798,110,9244,59745,841,2267,0.130176000712013,2020
92155,463,265,54,0,25,105,0,13,0.572354211663067,2020
92173,31248,709,325,9,574,29473,7,151,0.0226894521249359,2020
92201,64967,13700,2897,21,1527,46063,98,661,0.2108762910400665,2020
92203,32360,15141,295,68,656,15417,66,717,0.4678924598269468,2020
92210,5137,4471,85,0,182,275,0,112,0.8703523457270781,2020
92211,25530,19813,643,129,812,3428,69,626,0.7760673717195457,2020
92220,33360,12459,2274,920,1150,15367,215,970,0.3734712230215827,2020
92222,0,0,0,0,0,0,0,0,,2020
92223,56925,21793,4960,433,3772,24484,142,1263,0.3828370663153272,2020
92225,22520,6368,2135,116,462,12748,50,577,0.2827708703374778,2020
92227,27165,4160,189,110,119,22280,68,222,0.1531382293392232,2020
92230,2363,922,77,244,58,1023,0,39,0.3901819720694033,2020
92231,39884,639,87,17,310,38831,0,0,0.0160214622404974,2020
92233,7520,526,1164,57,179,5394,6,163,0.0699468085106383,2020
92234,54812,17527,877,276,3870,31056,56,991,0.3197657447274319,2020
92236,45975,1139,228,38,129,44314,47,58,0.0247743338771071,2020
92239,295,241,2,0,0,39,0,13,0.8169491525423729,2020
92240,36214,10237,2625,311,1080,21048,173,692,0.2826807312089247,2020
92241,7695,4218,83,0,90,3119,0,185,0.5481481481481482,2020
92242,1300,1025,6,27,7,213,0,22,0.7884615384615384,2020
92243,50112,4894,1128,64,864,42761,16,354,0.0976612388250319,2020
92249,8459,36,8,0,65,8350,0,0,0.0042558222012058,2020
92250,8255,1543,57,0,40,6526,2,87,0.1869170199878861,2020
92251,24321,3073,1039,59,685,19236,59,152,0.126351712511821,2020
92252,9500,7147,108,6,22,1711,40,431,0.7523157894736842,2020
92253,41573,22523,714,29,1802,15074,120,1272,0.5417698987323504,2020
92254,8336,235,0,0,0,8084,0,17,0.0281909788867562,2020
92256,3176,2375,8,21,21,669,0,82,0.7477959697732998,2020
92257,1217,571,252,0,11,348,0,35,0.4691865242399343,2020
92258,517,129,57,0,0,331,0,0,0.2495164410058027,2020
92259,89,89,0,0,0,0,0,0,1.0,2020
92260,34553,22101,964,99,1579,8902,118,720,0.6396260816716349,2020
92262,28463,16007,1869,114,1259,8389,29,737,0.562379229174718,2020
92264,20881,14322,347,223,1127,4384,45,383,0.685886691250419,2020
92266,119,90,0,0,0,29,0,0,0.7563025210084033,2020
92267,26,0,0,0,0,0,0,26,0.0,2020
92268,360,295,0,0,0,65,0,0,0.8194444444444444,2020
92270,18537,14751,491,149,906,2020,0,202,0.7957598316879754,2020
92273,1847,64,30,0,0,1655,0,98,0.0346507850568489,2020
92274,14105,1791,198,30,70,12013,2,1,0.1269762495568947,2020
92275,2531,910,43,9,76,1391,0,87,0.3595416831291979,2020
92276,8158,3047,29,0,39,4894,0,149,0.3734984064721745,2020
92277,24464,12318,2276,135,777,5642,0,2794,0.5035153695225638,2020
92278,5001,2871,316,33,304,1260,0,217,0.5740851829634073,2020
92280,0,0,0,0,0,0,0,0,,2020
92281,2865,312,69,0,11,2424,0,49,0.1089005235602094,2020
92282,1440,556,76,0,38,735,0,35,0.3861111111111111,2020
92283,1730,365,21,714,15,547,0,68,0.2109826589595375,2020
92284,25791,15902,958,288,686,6937,66,804,0.616571672288783,2020
92285,2440,1934,29,53,20,314,0,90,0.7926229508196722,2020
92301,34791,3685,5765,15,480,23274,33,1468,0.105918197234917,2020
92304,7,2,0,0,0,5,0,0,0.2857142857142857,2020
92305,613,452,1,0,0,130,0,30,0.7373572593800979,2020
92307,38848,18010,3306,264,635,14772,70,1775,0.4636017298187809,2020
92308,42375,20744,3300,55,1102,15819,54,1137,0.4895339233038348,2020
92309,634,107,0,0,35,489,0,3,0.168769716088328,2020
92310,9573,4611,1555,24,707,1949,32,685,0.4816671889689752,2020
92311,32619,10056,4183,374,659,14346,108,2375,0.3082865814402649,2020
92313,12559,4737,520,0,664,6207,0,244,0.3771797117604905,2020
92314,10684,7530,63,71,65,2574,6,375,0.7047922126544366,2020
92315,5307,3426,19,79,91,1666,0,15,0.6455624646693047,2020
92316,29176,4031,896,24,405,23608,0,210,0.1381615026048807,2020
92320,9022,5324,39,90,424,2824,0,321,0.5901130569718466,2020
92321,907,527,7,0,39,299,35,0,0.5810363836824697,2020
92322,558,495,0,0,0,0,0,63,0.8870967741935484,2020
92324,59628,9168,4108,191,2419,42950,214,557,0.1537532702757094,2020
92325,8647,6231,271,106,36,1721,16,266,0.7205967387533249,2020
92327,835,549,159,0,0,127,0,0,0.6574850299401198,2020
92328,578,349,12,21,19,159,8,10,0.6038062283737025,2020
92332,94,94,0,0,0,0,0,0,1.0,2020
92333,409,409,0,0,0,0,0,0,1.0,2020
92335,99242,9694,3777,144,1271,83360,81,521,0.0976804175651437,2020
92336,98731,17157,10038,359,10273,57320,227,3138,0.1737752073816734,2020
92337,39600,4134,4052,0,2309,27546,188,1281,0.1043939393939394,2020
92338,0,0,0,0,0,0,0,0,,2020
92339,1382,1027,0,6,0,144,0,179,0.7431259044862518,2020
92341,248,184,0,0,0,64,0,0,0.7419354838709677,2020
92342,6725,3449,529,0,301,1403,0,1043,0.5128624535315985,2020
92344,22415,7744,1056,55,1235,11865,0,460,0.3454829355342405,2020
92345,83731,27833,3004,173,1588,49537,76,1397,0.332409740717297,2020
92346,63395,17181,7237,222,4860,31059,268,1986,0.2710150642795173,2020
92347,683,497,0,0,5,181,0,0,0.7276720351390923,2020
92352,6319,4961,57,28,73,973,0,227,0.7850925779395473,2020
92354,22991,7592,1991,3,6937,5314,142,654,0.3302161715453873,2020
92356,6199,3559,196,101,120,2106,0,106,0.5741248588482013,2020
92358,701,528,0,6,20,147,0,0,0.7532097004279601,2020
92359,9779,4258,407,0,475,4030,71,538,0.4354228448716638,2020
92363,5374,3141,116,647,53,1287,0,130,0.5844808336434686,2020
92364,5,5,0,0,0,0,0,0,1.0,2020
92365,2527,1520,93,62,285,384,0,183,0.6015037593984962,2020
92368,1058,316,44,3,30,562,0,103,0.2986767485822306,2020
92371,20881,10505,122,8,407,8925,8,761,0.5030889325223887,2020
92372,5796,3636,0,0,267,1768,0,84,0.6273291925465838,2020
92373,32433,19582,1231,73,2341,7644,90,1402,0.6037677673974039,2020
92374,44131,16752,3000,53,3152,19368,105,1663,0.3795971086084612,2020
92376,86719,6652,9041,157,1707,68071,44,1039,0.0767075266089323,2020
92377,20606,3753,3404,0,738,12077,64,553,0.1821314180335824,2020
92378,163,86,14,0,0,63,0,0,0.5276073619631901,2020
92382,4816,3125,31,36,137,943,0,471,0.6488787375415282,2020
92384,18,18,0,0,0,0,0,0,1.0,2020
92385,235,222,0,0,0,13,0,0,0.9446808510638298,2020
92386,2038,1479,84,30,0,445,0,0,0.725711481844946,2020
92389,212,129,0,34,0,37,0,8,0.6084905660377359,2020
92391,2263,962,111,9,41,1057,0,0,0.4250994255413168,2020
92392,56938,13098,8044,5,2377,31522,103,1733,0.2300396922968843,2020
92394,34836,5977,7014,159,1456,18800,21,1366,0.1715753817889539,2020
92395,45692,13489,6182,246,1571,22806,83,1261,0.2952157926989407,2020
92397,4638,3556,0,0,177,806,0,92,0.7667097887020268,2020
92398,1643,1050,0,0,136,376,0,81,0.6390748630553865,2020
92399,55070,31238,548,267,2365,19021,186,1378,0.5672416923915017,2020
92401,1971,213,527,11,148,1001,41,30,0.1080669710806697,2020
92404,63261,11100,6817,187,1630,41852,114,1482,0.1754635557452458,2020
92405,30782,5561,3054,105,712,20387,24,939,0.1806575271262426,2020
92407,67866,11960,6183,131,2746,44692,82,1997,0.1762296289747443,2020
92408,14312,2150,813,152,2085,8774,24,288,0.1502235885969815,2020
92410,44685,3935,4866,44,1452,33436,388,564,0.0880608705382119,2020
92411,26361,1294,3494,22,467,20746,27,205,0.0490876673874283,2020
92501,21967,5932,1060,46,978,13373,77,493,0.2700414257750261,2020
92503,93032,23843,3987,333,6562,56439,161,1559,0.2562881589130621,2020
92504,62423,19555,4544,330,3141,33404,34,1198,0.3132659436425676,2020
92505,54706,11900,2414,78,5394,33387,307,1128,0.2175264139216905,2020
92506,45699,23074,2167,111,2696,15943,116,1566,0.5049125801439857,2020
92507,59612,14160,4254,207,7895,31023,184,1732,0.2375360665637791,2020
92508,38518,15409,3151,36,5080,12398,139,2217,0.4000467313983072,2020
92509,82377,14747,2393,105,2955,60945,110,1073,0.1790184153343773,2020
92518,1266,562,42,0,125,325,0,212,0.4439178515007899,2020
92530,56442,17004,2518,154,2061,33257,309,1003,0.3012650154140533,2020
92532,25333,10629,1793,0,2733,9122,178,874,0.4195713101488177,2020
92536,2639,1989,27,0,22,344,0,125,0.7536945812807881,2020
92539,4433,2883,6,107,218,1117,64,38,0.6503496503496503,2020
92543,37492,12256,3659,108,1012,19410,74,973,0.3268964045663075,2020
92544,50392,22110,2297,481,959,23262,107,932,0.438760120654072,2020
92545,44278,18817,2694,356,1035,20239,37,1042,0.4249740277338633,2020
92548,8502,2734,32,8,112,5185,0,203,0.3215713949658904,2020
92549,2988,2057,95,27,188,606,0,15,0.6884203480589023,2020
92551,34441,2936,6151,44,1879,22199,39,895,0.0852472344008594,2020
92553,74107,7627,11973,80,2996,49725,154,1285,0.1029187526144628,2020
92555,46566,9145,8860,40,3051,24144,240,1076,0.1963879225185757,2020
92557,54275,11260,9161,129,3336,28956,235,1068,0.2074619990787655,2020
92561,1471,1159,5,47,34,200,0,26,0.787899388171312,2020
92562,65159,33706,2153,124,3847,21666,123,3086,0.5172884789514879,2020
92563,71394,31090,3774,300,9263,21986,204,4343,0.4354707678516402,2020
92567,10012,2996,98,0,9,6728,6,168,0.2992409109069117,2020
92570,60370,10176,2395,66,1227,45465,52,956,0.1685605433162166,2020
92571,59417,4057,5105,68,2409,47127,49,547,0.0682801218506488,2020
92582,18243,5627,1207,48,749,10277,0,335,0.3084470755906375,2020
92583,32077,9483,2325,609,1004,17666,68,874,0.2956323845746173,2020
92584,54130,24609,3455,184,3838,19351,280,2078,0.4546277480140402,2020
92585,23868,7354,2114,143,1250,11726,60,1142,0.308111278699514,2020
92586,18615,11312,1286,43,352,4898,0,527,0.6076819769003492,2020
92587,18017,11225,88,15,438,5240,88,836,0.6230227007825943,2020
92590,5215,2641,129,20,234,2065,0,126,0.5064237775647171,2020
92591,41588,21460,2124,65,3358,12444,202,1920,0.5160142348754448,2020
92592,86115,45119,3451,383,8666,23260,87,4663,0.5239389188875341,2020
92595,34034,15601,992,153,1925,13219,227,1821,0.4583945466298407,2020
92596,34743,15625,3173,273,3328,10601,0,1509,0.4497308810407852,2020
92602,21666,7076,98,0,11084,2258,18,1059,0.3265946644512139,2020
92603,20183,9176,101,92,7618,2345,0,851,0.4546400436010503,2020
92604,28330,13229,397,11,9781,3737,22,992,0.4669608189198729,2020
92606,27410,9094,587,0,12004,2846,66,2524,0.3317767238234221,2020
92610,17002,8208,367,55,5584,1772,5,1011,0.4827667333254911,2020
92612,32069,13742,820,0,12249,3852,69,1308,0.4285135177274003,2020
92614,27471,12106,367,83,9533,2582,45,2576,0.4406829019693495,2020
92617,17213,5653,390,20,5390,4292,25,1382,0.3284145703828501,2020
92618,54509,19717,545,23,26744,4963,320,2157,0.3617200829220862,2020
92620,48360,15349,567,121,26211,3929,64,2006,0.3173904052936311,2020
92624,6376,4122,70,0,122,1717,19,303,0.6464868255959849,2020
92625,13149,10410,72,10,1147,1104,22,384,0.7916951859456993,2020
92626,50978,26115,1189,68,7157,13847,320,1799,0.5122798069755581,2020
92627,62437,29523,435,87,2875,27259,160,1882,0.4728446273844034,2020
92629,27023,20453,631,66,1182,3749,31,911,0.7568737741923547,2020
92630,60804,31858,1267,203,8258,16368,470,2348,0.5239457930399316,2020
92637,16034,11390,78,11,3397,834,50,274,0.7103654733690907,2020
92646,56568,37634,722,81,7782,7923,40,2182,0.6652877952199123,2020
92647,61476,31467,1488,257,8565,16733,174,2599,0.5118582861604528,2020
92648,45328,29966,234,87,5023,7658,346,1865,0.661092481468408,2020
92649,35856,22935,280,149,3988,5739,262,2437,0.6396419009370816,2020
92651,23732,19915,106,24,663,1904,205,915,0.8391623124894657,2020
92653,30080,16993,510,0,4670,6311,26,1460,0.5649268617021277,2020
92655,8730,1221,87,0,4510,2843,0,69,0.1398625429553264,2020
92656,51940,30256,1294,82,7895,9755,213,2421,0.5825182903350019,2020
92657,8988,6176,21,0,1832,586,13,340,0.6871384067645749,2020
92660,35409,27698,352,56,2684,3108,320,1191,0.7822305063684374,2020
92661,3825,2637,48,0,25,548,0,538,0.6894117647058824,2020
92662,2710,2623,0,0,50,37,0,0,0.9678966789667895,2020
92663,22721,18091,226,19,735,2774,133,617,0.7962237577571409,2020
92672,34659,25510,383,20,1125,6200,142,1229,0.7360281600738625,2020
92673,30634,22353,343,157,2190,4254,0,1322,0.7296794411438271,2020
92675,39827,22200,239,44,1975,13499,7,1838,0.5574108017174279,2020
92676,2033,1652,5,0,49,266,0,61,0.8125922282341368,2020
92677,65508,42626,1043,0,7236,10332,406,3722,0.6506991512487025,2020
92678,555,385,4,24,46,76,0,18,0.6936936936936937,2020
92679,32784,22976,478,71,3183,4552,67,1408,0.700829673011225,2020
92683,90833,19795,807,130,46270,20861,177,2434,0.2179274052381843,2020
92688,44586,26076,890,37,5280,9886,75,2342,0.584847261472211,2020
92691,50033,30262,549,90,6097,10736,83,2185,0.6048408050686547,2020
92692,47548,30177,458,97,7226,7453,54,1948,0.6346639185665012,2020
92694,26679,18544,372,101,3223,2620,21,1781,0.695078526181641,2020
92701,54796,3754,143,0,2857,47357,104,489,0.0685086502664428,2020
92703,66428,3133,402,36,11230,51203,78,267,0.0471638465707231,2020
92704,85935,8449,640,45,16736,59319,86,541,0.0983184965380811,2020
92705,47044,19999,988,204,3894,20714,32,1202,0.4251126604880537,2020
92706,39080,6841,382,71,3914,27136,27,659,0.1750511770726714,2020
92707,62698,5243,345,119,4522,51730,43,465,0.0836230820759832,2020
92708,56811,23425,241,24,20471,9834,90,2277,0.4123321187798138,2020
92780,58654,18320,1193,152,9106,28013,85,1664,0.3123401643536673,2020
92782,23166,8888,407,0,9398,3400,27,1046,0.3836657169990503,2020
92801,65757,10277,2744,237,11721,39211,389,1091,0.1562875435314871,2020
92802,44013,7123,985,27,6188,28980,42,474,0.1618385477018153,2020
92804,88173,18632,2833,260,21536,41084,155,2659,0.211311852834768,2020
92805,74557,10234,721,0,9343,53116,148,808,0.1372641066566519,2020
92806,40216,10239,904,65,5528,22371,28,900,0.2546001591406405,2020
92807,36057,19913,449,10,5598,8685,94,1301,0.5522644701444934,2020
92808,21787,11460,651,3,4744,3390,172,1351,0.5260017441593611,2020
92821,39140,16215,708,31,8196,12453,34,1407,0.4142820643842616,2020
92823,4996,1534,35,0,2299,815,66,247,0.3070456365092073,2020
92831,36211,13703,859,94,6417,13639,104,1391,0.3784209218193367,2020
92832,25887,7566,672,100,2737,13927,10,770,0.2922702514775756,2020
92833,52537,12238,821,113,18356,19349,107,1368,0.2329405942478634,2020
92835,26115,13946,390,18,5817,4939,111,837,0.5340225923798583,2020
92840,54315,9634,356,26,19314,24282,62,502,0.177372733130811,2020
92841,33990,5907,134,68,17045,10026,120,579,0.1737864077669902,2020
92843,47823,4196,203,45,20499,22139,67,642,0.087740208686197,2020
92844,22686,2865,542,70,13922,4678,94,503,0.1262893414440624,2020
92845,15490,10134,96,25,1939,2776,62,447,0.6542285345384119,2020
92860,27219,15155,1089,69,877,9251,17,724,0.5567801903082406,2020
92861,5886,4190,32,0,922,601,27,114,0.7118586476384642,2020
92865,21003,8259,206,183,3379,8221,0,724,0.3932295386373375,2020
92866,15428,8440,72,12,991,5392,0,485,0.54705729841846,2020
92867,44437,20549,366,106,5067,16550,82,1537,0.4624299570178005,2020
92868,26549,7451,962,46,3789,13099,19,975,0.280650871972579,2020
92869,36259,17515,319,81,4354,12805,31,1154,0.4830524835213326,2020
92870,53194,21036,1256,12,8528,20150,196,1950,0.3954581343760574,2020
92879,49481,10651,3291,96,5353,28712,204,1084,0.215254340049716,2020
92880,72614,17103,4274,79,18272,29849,104,2724,0.2355330927920235,2020
92881,32694,14036,2202,14,3887,10455,413,1302,0.4293142472624947,2020
92882,74742,23523,3386,112,6164,38594,186,2392,0.3147226459019025,2020
92883,36608,16344,3049,79,3628,12446,78,968,0.4464597902097902,2020
92886,51312,28772,357,118,10330,9759,114,1774,0.5607265357031493,2020
92887,19362,11289,371,9,3795,3118,174,588,0.5830492717694453,2020
93001,31729,15680,258,289,632,13797,0,1067,0.4941851303224179,2020
93003,51461,29041,961,148,2433,17066,178,1628,0.5643302695244943,2020
93004,31283,15833,551,23,1328,12560,132,856,0.5061215356583448,2020
93010,46434,25076,1425,119,3280,14508,47,1866,0.540035318947323,2020
93012,35726,22020,491,91,3526,8397,43,1145,0.6163578346302413,2020
93013,17021,8626,126,0,302,7485,0,482,0.5067857352681981,2020
93015,18182,4445,93,80,99,13011,0,454,0.2444725552744472,2020
93021,38235,20596,1302,67,2865,11490,37,1744,0.5386687589904537,2020
93022,6607,4722,3,6,48,1698,7,123,0.714696533979113,2020
93023,21011,15627,46,52,588,3964,0,712,0.743753272095569,2020
93030,59844,7069,1185,127,3548,46538,102,995,0.1181237885168103,2020
93033,84902,4862,1767,40,5235,72080,88,592,0.0572660243574945,2020
93035,28426,11510,491,57,1916,13025,77,1304,0.4049109969746007,2020
93036,47126,7925,948,236,3156,33501,68,1035,0.1681661927598353,2020
93040,1822,160,25,13,0,1602,0,22,0.0878155872667398,2020
93041,24102,7728,827,55,713,13665,57,943,0.3206372915110779,2020
93042,124,36,24,0,0,59,0,5,0.2903225806451613,2020
93043,82,0,0,0,0,82,0,0,0.0,2020
93060,33799,6024,55,27,190,26988,37,472,0.1782301251516317,2020
93063,56259,32038,517,210,7207,13522,105,2503,0.5694733287118505,2020
93064,0,0,0,0,0,0,0,0,,2020
93065,71906,43067,1223,15,7534,17707,111,2165,0.5989347203293188,2020
93066,2925,1646,0,0,97,1174,0,8,0.5627350427350427,2020
93067,369,369,0,0,0,0,0,0,1.0,2020
93101,32650,14953,365,104,780,15660,203,585,0.4579785604900459,2020
93103,20542,9581,353,0,703,9593,0,312,0.4664102813747444,2020
93105,26933,19414,152,31,1086,5405,32,813,0.7208257527939702,2020
93108,10451,8560,75,0,423,992,106,295,0.8190603769974165,2020
93109,11289,7721,329,53,611,2253,120,152,0.6839401186996191,2020
93110,15777,10186,303,173,630,4251,55,179,0.6456233758002154,2020
93111,18468,12810,109,47,1102,3806,29,565,0.693632228719948,2020
93117,59298,28311,1719,30,9501,17464,181,2092,0.4774360012142062,2020
93201,1251,104,3,4,0,1134,0,0,0.0831334932054356,2020
93202,4236,424,194,0,21,3442,0,155,0.1000944287063267,2020
93203,22546,964,126,54,305,21072,0,25,0.0427570300718531,2020
93204,13033,1095,428,54,36,11339,0,64,0.0840174940535563,2020
93205,2164,1685,0,54,0,253,0,172,0.7786506469500925,2020
93206,1741,332,7,0,0,1361,2,39,0.1906950028719126,2020
93207,216,179,0,29,8,0,0,0,0.8287037037037037,2020
93208,110,88,0,22,0,0,0,0,0.8,2020
93210,18339,5135,503,338,343,11469,109,351,0.28000436228802,2020
93212,22596,3541,2595,180,160,15641,67,389,0.1567091520623119,2020
93215,55648,2937,2081,206,6939,42800,12,606,0.0527781771132834,2020
93218,827,70,0,15,0,742,0,0,0.0846432889963724,2020
93219,10998,38,20,0,599,10341,0,0,0.0034551736679396,2020
93220,45,45,0,0,0,0,0,0,1.0,2020
93221,14596,7089,112,125,334,6726,0,210,0.4856810084954782,2020
93222,1812,1216,0,57,305,142,0,92,0.6710816777041942,2020
93223,10842,1014,86,26,14,9613,77,8,0.0935251798561151,2020
93224,364,280,0,0,2,54,0,28,0.7692307692307693,2020
93225,5538,4567,0,44,33,793,11,90,0.8246659443842542,2020
93226,82,68,4,8,0,0,0,2,0.8292682926829268,2020
93230,68896,25934,2908,193,2635,34820,119,2261,0.3764224338132838,2020
93234,7258,243,23,124,0,6868,0,0,0.0334802976026453,2020
93235,4561,439,0,0,0,4087,0,35,0.0962508221881166,2020
93238,810,750,2,0,0,55,3,0,0.925925925925926,2020
93239,1785,12,9,0,0,1764,0,0,0.0067226890756302,2020
93240,6096,5074,60,183,57,430,0,292,0.8323490813648294,2020
93241,16988,761,0,0,141,16015,14,57,0.044796326818931,2020
93242,3455,989,0,0,127,2320,0,19,0.2862518089725036,2020
