"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"5146","405","4481","478","4284","472","20","18","33","36","0","17","0","17","0","17","144","106","0","17","144","106","665","218","576","224","0","17","0","17","0","17","0","17","89","92","0","17","0","17","0","17","8600000US95222","ZCTA5 95222"
"3056","389","2860","382","2720","379","0","12","9","15","35","33","0","12","0","12","96","76","0","12","96","76","196","96","98","68","0","12","0","12","0","12","0","12","81","59","17","17","17","17","0","12","8600000US95223","ZCTA5 95223"
"297","153","297","153","297","153","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95224","ZCTA5 95224"
"565","227","551","232","371","205","103","145","0","12","0","12","0","12","0","12","77","126","0","12","77","126","14","21","14","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95225","ZCTA5 95225"
"284","426","284","426","284","426","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95226","ZCTA5 95226"
"675","257","613","254","403","210","0","12","0","12","136","140","0","12","61","99","13","21","0","12","13","21","62","79","62","79","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95227","ZCTA5 95227"
"4286","521","3953","502","3668","477","80","112","0","12","86","85","0","12","0","12","119","92","0","12","119","92","333","151","318","147","0","12","0","12","0","12","0","12","15","23","0","12","0","12","0","12","8600000US95228","ZCTA5 95228"
"711","377","341","111","334","109","0","12","7","11","0","12","0","12","0","12","0","12","0","12","0","12","370","350","79","86","0","12","0","12","0","12","0","12","94","148","197","310","0","12","197","310","8600000US95230","ZCTA5 95230"
"5179","638","2225","361","1417","324","448","114","0","17","178","121","27","28","14","21","141","87","30","44","111","67","2954","637","1954","541","16","37","8","19","6","13","0","17","764","309","206","96","137","84","69","50","8600000US95231","ZCTA5 95231"
"286","189","266","195","222","168","0","12","31","49","0","12","0","12","0","12","13","20","0","12","13","20","20","29","20","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95232","ZCTA5 95232"
"475","256","475","256","475","256","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95233","ZCTA5 95233"
"263","95","114","89","95","88","19","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","149","111","95","98","0","12","0","12","0","12","0","12","54","73","0","12","0","12","0","12","8600000US95234","ZCTA5 95234"
"3768","492","2466","361","2258","361","0","12","133","169","0","12","0","12","0","12","75","65","0","12","75","65","1302","438","755","348","0","12","0","12","0","12","0","12","385","312","162","181","56","90","106","158","8600000US95236","ZCTA5 95236"
"3269","408","2361","398","2271","386","0","12","0","12","34","47","0","12","0","12","56","79","0","12","56","79","908","290","791","285","0","12","0","12","0","12","0","12","53","85","64","101","0","12","64","101","8600000US95237","ZCTA5 95237"
"46482","1193","26674","1280","21331","1240","652","420","234","180","3754","728","41","47","135","106","527","205","10","14","517","211","19808","1383","12715","1444","43","49","178","259","184","241","19","32","3601","967","3068","780","268","165","2800","761","8600000US95240","ZCTA5 95240"
"25525","911","19873","821","17655","848","61","55","84","70","1617","421","37","45","0","23","419","164","19","28","400","162","5652","749","4256","722","32","49","149","138","24","29","0","23","781","323","410","239","217","212","193","132","8600000US95242","ZCTA5 95242"
"2273","428","2076","402","2000","410","2","4","33","47","0","12","0","12","0","12","41","40","0","12","41","40","197","141","197","141","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95245","ZCTA5 95245"
"1207","363","1131","348","1015","355","53","85","8","13","0","12","0","12","0","12","55","94","0","12","55","94","76","108","0","12","0","12","0","12","0","12","0","12","76","108","0","12","0","12","0","12","8600000US95246","ZCTA5 95246"
"4599","595","4317","592","4175","611","12","11","0","12","0","12","0","12","0","12","130","112","0","12","130","112","282","176","248","172","0","12","0","12","0","12","0","12","34","33","0","12","0","12","0","12","8600000US95247","ZCTA5 95247"
"131","104","83","83","83","83","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","72","48","72","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95248","ZCTA5 95248"
"3575","614","3002","566","2686","547","81","76","31","34","63","61","0","12","7","14","134","105","0","12","134","105","573","208","440","213","8","16","17","33","0","12","0","12","101","81","7","16","7","16","0","12","8600000US95249","ZCTA5 95249"
"62","70","62","70","62","70","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95250","ZCTA5 95250"
"1022","366","999","363","999","363","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","34","23","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95251","ZCTA5 95251"
"14908","861","12706","916","11670","915","27","30","129","116","305","219","9","16","0","19","566","197","0","19","566","197","2202","311","1700","291","0","19","64","75","15","27","0","19","208","115","215","112","162","111","53","58","8600000US95252","ZCTA5 95252"
"463","373","463","373","416","374","0","12","0","12","47","69","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95254","ZCTA5 95254"
"2162","382","2009","372","1813","343","0","12","75","77","17","31","0","12","0","12","104","89","13","21","91","87","153","125","68","67","0","12","0","12","0","12","0","12","85","105","0","12","0","12","0","12","8600000US95255","ZCTA5 95255"
"396","191","375","193","367","195","0","12","0","12","0","12","0","12","0","12","8","13","0","12","8","13","21","32","0","12","0","12","0","12","0","12","0","12","0","12","21","32","0","12","21","32","8600000US95257","ZCTA5 95257"
"3874","521","2860","494","2620","501","0","12","0","12","219","95","0","12","0","12","21","22","0","12","21","22","1014","342","863","343","12","21","0","12","0","12","0","12","125","72","14","23","14","23","0","12","8600000US95258","ZCTA5 95258"
"37593","796","20071","868","14357","851","1590","263","82","63","2819","567","131","118","52","38","1040","267","43","37","997","267","17522","897","11252","896","32","32","228","132","86","81","24","37","5184","662","716","298","353","216","363","197","8600000US95301","ZCTA5 95301"
"1085","283","663","227","580","211","8","14","0","12","46","48","5","10","0","12","24","25","0","12","24","25","422","219","230","160","0","12","4","5","0","12","0","12","158","101","30","25","0","12","30","25","8600000US95303","ZCTA5 95303"
"17314","1056","12762","1024","9082","823","1092","194","48","45","1710","671","134","113","12","19","684","304","0","19","684","304","4552","732","2848","676","63","50","30","26","4","9","0","19","1105","475","502","292","171","131","331","263","8600000US95304","ZCTA5 95304"
"78","101","78","101","78","101","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95305","ZCTA5 95305"
"918","269","845","257","776","254","0","12","0","12","0","12","0","12","0","12","69","63","0","12","69","63","73","70","24","40","0","12","0","12","0","12","0","12","27","32","22","21","0","12","22","21","8600000US95306","ZCTA5 95306"
"43160","977","19256","983","15242","933","645","283","247","132","2004","404","274","187","19","49","825","324","112","118","713","311","23904","1067","16732","1294","9","16","43","38","129","91","51","71","5723","1087","1217","487","578","289","639","374","8600000US95307","ZCTA5 95307"
"1648","365","1566","375","1432","331","2","4","12","19","0","12","44","53","0","12","76","106","0","12","76","106","82","65","66","59","0","12","0","12","0","12","16","25","0","12","0","12","0","12","0","12","8600000US95310","ZCTA5 95310"
"2182","370","1968","348","1929","349","1","4","0","12","5","8","0","12","0","12","33","41","0","12","33","41","214","132","198","134","0","12","0","12","0","12","0","12","16","20","0","12","0","12","0","12","8600000US95311","ZCTA5 95311"
"251","118","119","60","119","60","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","132","103","76","83","0","12","0","12","0","12","0","12","56","61","0","12","0","12","0","12","8600000US95312","ZCTA5 95312"
"1012","274","534","197","534","197","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","478","197","478","197","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95313","ZCTA5 95313"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95314","ZCTA5 95314"
"12168","888","3027","388","2121","355","263","206","24","36","327","356","152","184","0","19","140","108","0","19","140","108","9141","759","4896","814","115","140","28","44","0","19","0","19","3602","778","500","271","471","267","29","34","8600000US95315","ZCTA5 95315"
"6820","884","4837","885","4540","898","68","111","16","16","41","55","0","17","0","17","172","89","0","17","172","89","1983","544","1808","505","0","17","0","17","10","16","0","17","97","114","68","77","40","65","28","40","8600000US95316","ZCTA5 95316"
"972","247","307","129","231","100","76","119","0","12","0","12","0","12","0","12","0","12","0","12","0","12","665","205","274","121","0","12","0","12","0","12","0","12","370","157","21","26","21","26","0","12","8600000US95317","ZCTA5 95317"
"549","200","498","164","477","144","21","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","51","55","27","36","0","12","0","12","0","12","0","12","24","42","0","12","0","12","0","12","8600000US95318","ZCTA5 95318"
"1490","403","833","251","765","272","51","76","9","20","8","18","0","12","0","12","0","12","0","12","0","12","657","367","599","363","0","12","0","12","0","12","0","12","27","63","31","50","31","50","0","12","8600000US95319","ZCTA5 95319"
"13000","763","9795","803","9281","795","45","58","180","125","114","98","23","36","0","19","152","124","0","19","152","124","3205","688","2391","769","0","19","47","74","13","21","0","19","530","341","224","177","173","157","51","79","8600000US95320","ZCTA5 95320"
"3401","471","3192","457","3100","450","0","12","27","26","23","21","0","12","0","12","42","47","9","14","33","46","209","94","167","87","0","12","0","12","22","25","0","12","20","25","0","12","0","12","0","12","8600000US95321","ZCTA5 95321"
"9042","717","4096","622","3813","605","156","154","20","34","37","47","0","17","0","17","70","51","9","14","61","51","4946","749","4249","836","0","17","0","17","0","17","0","17","558","336","139","139","34","54","105","131","8600000US95322","ZCTA5 95322"
"1182","215","874","156","837","149","0","12","4","5","27","32","0","12","0","12","6","6","0","12","6","6","308","120","218","112","0","12","1","3","0","12","0","12","72","42","17","13","7","8","10","12","8600000US95323","ZCTA5 95323"
"7546","753","6457","846","6227","850","20","42","0","17","71","71","0","17","0","17","139","110","72","86","67","67","1089","428","838","367","0","17","0","17","0","17","0","17","127","114","124","163","106","160","18","31","8600000US95324","ZCTA5 95324"
"62","91","62","91","62","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95325","ZCTA5 95325"
"8922","443","5353","511","4826","528","70","104","27","31","78","96","61","82","14","23","277","184","13","22","264","182","3569","544","3052","582","37","58","11","19","0","17","0","17","469","368","0","17","0","17","0","17","8600000US95326","ZCTA5 95326"
"9306","815","6987","727","5815","684","672","129","114","83","150","92","22","23","0","17","214","97","22","24","192","91","2319","379","778","277","26","23","73","52","0","17","0","17","1152","285","290","167","113","77","177","140","8600000US95327","ZCTA5 95327"
"4726","574","1760","421","1420","362","0","12","97","115","188","150","0","12","0","12","55","80","0","12","55","80","2966","564","1828","510","17","26","0","12","0","12","0","12","1090","420","31","38","8","12","23","36","8600000US95328","ZCTA5 95328"
"2646","370","2351","319","2047","297","42","44","22","24","25","24","0","12","0","12","215","124","0","12","215","124","295","109","205","90","0","12","0","12","0","12","0","12","68","60","22","17","14","15","8","15","8600000US95329","ZCTA5 95329"
"16889","217","9402","627","3526","390","1396","341","57","59","3666","524","124","100","16","25","617","286","0","19","617","286","7487","616","5034","710","107","79","74","94","11","12","7","10","1727","376","527","328","417","332","110","78","8600000US95330","ZCTA5 95330"
"3108","366","907","182","847","168","14","19","0","12","6","7","19","31","0","12","21","25","0","12","21","25","2201","314","1174","271","0","12","35","36","0","12","0","12","900","241","92","56","49","30","43","45","8600000US95333","ZCTA5 95333"
"16057","456","4806","534","1766","271","7","13","0","19","2715","427","0","19","129","159","189","147","92","96","97","92","11251","672","6033","792","109","112","0","19","29","34","0","19","4959","796","121","95","91","85","30","38","8600000US95334","ZCTA5 95334"
"623","345","576","342","576","342","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","47","45","38","45","0","12","0","12","0","12","0","12","9","20","0","12","0","12","0","12","8600000US95335","ZCTA5 95335"
"45015","1094","27166","1182","22034","1169","1319","435","233","104","2005","415","150","124","107","99","1318","351","90","99","1228","322","17849","1365","11184","1189","25","23","260","209","76","65","0","26","5315","1182","989","424","374","209","615","386","8600000US95336","ZCTA5 95336"
"31302","1088","19691","1094","14122","986","1134","263","46","47","3200","570","180","206","26","42","983","304","25","29","958","303","11611","1283","8011","1236","8","14","113","92","103","131","7","11","2500","676","869","301","369","165","500","219","8600000US95337","ZCTA5 95337"
"11471","562","10367","542","9434","539","63","41","380","140","123","74","43","46","0","19","324","109","0","19","324","109","1104","203","507","194","0","19","201","233","0","19","0","19","268","120","128","126","60","80","68","96","8600000US95338","ZCTA5 95338"
"33512","1149","21728","1004","16127","1067","1898","508","242","153","2705","524","0","26","50","58","706","169","26","29","680","166","11784","1064","6845","958","108","93","215","135","99","97","9","14","4086","858","422","192","246","141","176","123","8600000US95340","ZCTA5 95340"
"33713","1270","12635","1041","6265","732","1531","401","182","141","4451","804","0","26","14","23","192","121","29","32","163","117","21078","1204","11456","1231","153","110","206","137","49","35","0","26","8532","1176","682","277","477","264","205","118","8600000US95341","ZCTA5 95341"
"344","165","330","160","288","154","4","8","0","12","0","12","38","53","0","12","0","12","0","12","0","12","14","22","14","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95345","ZCTA5 95345"
"1191","469","1123","470","951","464","0","12","99","82","7","12","0","12","0","12","66","49","0","12","66","49","68","109","0","12","0","12","0","12","0","12","0","12","0","12","68","109","68","109","0","12","8600000US95346","ZCTA5 95346"
"30838","1197","17023","1044","9949","892","1905","526","62","49","4115","558","169","223","0","26","823","316","39","60","784","288","13815","1062","8498","895","31","31","218","138","9","16","7","10","4550","1035","502","301","200","214","302","175","8600000US95348","ZCTA5 95348"
"50260","1357","33772","1366","28417","1210","1285","343","337","134","1871","432","136","115","106","104","1620","380","49","84","1571","364","16488","1458","10348","1301","144","137","103","71","38","33","11","20","4856","1023","988","395","329","244","659","268","8600000US95350","ZCTA5 95350"
"47534","1697","15515","1125","9429","873","1242","404","446","241","3007","556","150","167","13","20","1228","337","88","60","1140","331","32019","1601","21250","1680","55","48","167","109","77","67","26","31","9128","1227","1316","415","524","229","792","356","8600000US95351","ZCTA5 95351"
"24856","1066","14258","827","11290","766","1165","398","75","55","978","333","71","64","121","114","558","229","0","23","558","229","10598","1110","7637","994","173","107","263","227","10","16","149","115","2014","668","352","222","216","206","136","92","8600000US95354","ZCTA5 95354"
"59111","1560","43822","1542","33946","1394","2472","681","301","130","4900","662","318","247","104","149","1781","436","200","155","1581","405","15289","1653","10942","1372","264","186","156","124","385","317","0","29","2772","916","770","274","435","241","335","190","8600000US95355","ZCTA5 95355"
"31134","1221","23309","952","16459","967","1011","448","71","51","3462","429","940","342","134","131","1232","314","59","76","1173","295","7825","972","4660","836","46","55","286","256","22","23","12","17","1921","642","878","343","443","219","435","256","8600000US95356","ZCTA5 95356"
"11195","920","6900","708","5560","642","187","146","73","86","648","200","110","128","0","19","322","142","28","33","294","135","4295","749","2732","612","0","19","11","17","29","42","3","9","1180","541","340","193","203","161","137","107","8600000US95357","ZCTA5 95357"
"31639","1535","13196","1024","10540","931","679","247","112","132","1261","308","25","30","40","51","539","212","94","110","445","171","18443","1415","11574","1492","104","127","178","167","44","57","37","43","5983","1446","523","277","241","149","282","193","8600000US95358","ZCTA5 95358"
"11660","636","3992","591","3704","598","98","108","16","26","102","79","0","19","0","19","72","117","0","19","72","117","7668","901","6288","896","13","20","26","33","0","19","12","21","1265","534","64","74","50","71","14","24","8600000US95360","ZCTA5 95360"
"32374","870","24861","1094","23335","1067","204","163","76","51","515","238","283","294","0","26","448","189","14","24","434","187","7513","978","6138","946","65","111","68","45","0","26","6","10","831","349","405","240","167","103","238","232","8600000US95361","ZCTA5 95361"
"26426","902","11339","961","7071","795","1949","857","61","40","1126","425","396","317","92","75","644","287","35","45","609","284","15087","1203","11580","1369","308","269","127","136","1","2","14","23","2343","705","714","319","454","264","260","161","8600000US95363","ZCTA5 95363"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95364","ZCTA5 95364"
"5041","508","301","148","240","145","24","35","0","17","37","48","0","17","0","17","0","17","0","17","0","17","4740","483","2604","456","28","42","35","52","21","33","0","17","1917","327","135","106","135","106","0","17","8600000US95365","ZCTA5 95365"
"16651","408","12649","491","11608","570","124","98","44","33","471","284","0","19","0","19","402","225","0","19","402","225","4002","539","3038","574","45","124","21","32","36","36","0","19","681","294","181","114","68","57","113","99","8600000US95366","ZCTA5 95366"
"23428","224","10741","686","9032","689","427","205","130","80","554","232","110","120","30","50","458","191","0","23","458","191","12687","649","9758","988","29","31","33","40","56","44","0","23","2193","683","618","317","337","258","281","167","8600000US95367","ZCTA5 95367"
"14656","721","7828","902","6465","874","364","258","67","59","730","365","0","19","25","30","177","141","63","106","114","97","6828","966","5313","976","0","19","0","19","144","159","59","100","985","502","327","166","244","149","83","91","8600000US95368","ZCTA5 95368"
"1094","270","612","159","567","158","1","3","7","10","4","6","2","3","0","12","31","24","0","12","31","24","482","202","229","173","25","35","0","12","0","12","0","12","194","101","34","37","34","37","0","12","8600000US95369","ZCTA5 95369"
"28021","1019","25769","976","23818","984","420","148","256","96","285","108","39","45","343","452","608","244","1","2","607","244","2252","373","1606","404","8","13","10","18","11","17","20","35","394","157","203","88","94","66","109","76","8600000US95370","ZCTA5 95370"
"1614","393","1546","399","1488","392","0","12","7","12","5","9","0","12","0","12","46","73","0","12","46","73","68","105","63","108","0","12","0","12","5","14","0","12","0","12","0","12","0","12","0","12","8600000US95372","ZCTA5 95372"
"1778","293","1093","327","1048","314","0","12","15","25","0","12","0","12","0","12","30","49","0","12","30","49","685","460","565","451","0","12","0","12","0","12","0","12","120","154","0","12","0","12","0","12","8600000US95374","ZCTA5 95374"
"142","180","142","180","142","180","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95375","ZCTA5 95375"
"49442","1398","27497","1500","18191","991","2361","522","103","78","4450","656","441","324","91","132","1860","487","84","78","1776","469","21945","1376","13355","1532","12","19","131","98","84","81","0","26","6596","1294","1767","622","866","333","901","428","8600000US95376","ZCTA5 95376"
"31597","1454","21478","1382","9463","1121","2211","510","135","159","7262","1013","404","243","29","32","1974","783","29","46","1945","790","10119","1485","5734","1319","14","24","21","40","124","140","15","24","2703","829","1508","619","511","353","997","510","8600000US95377","ZCTA5 95377"
"3782","610","3124","556","2788","544","4","10","107","51","66","83","0","12","0","12","159","127","0","12","159","127","658","266","378","199","0","12","9","15","0","12","0","12","159","207","112","120","68","63","44","65","8600000US95379","ZCTA5 95379"
"41109","1118","21774","1191","18627","1078","640","284","273","175","1217","293","69","80","18","22","930","326","117","122","813","291","19335","1194","16239","1219","6","11","124","117","48","46","0","26","2596","607","322","161","241","154","81","61","8600000US95380","ZCTA5 95380"
"36860","1067","28868","1138","22781","1181","689","371","201","136","3585","695","462","429","56","80","1094","411","215","271","879","316","7992","901","5889","995","0","26","0","26","22","28","0","26","1423","457","658","278","410","217","248","182","8600000US95382","ZCTA5 95382"
"3440","730","3252","716","3079","709","0","12","94","91","27","42","0","12","0","12","52","48","0","12","52","48","188","134","121","92","0","12","0","12","0","12","0","12","61","88","6","11","6","11","0","12","8600000US95383","ZCTA5 95383"
"347","224","187","124","155","116","0","12","5","10","0","12","21","35","0","12","6","9","0","12","6","9","160","186","129","182","0","12","0","12","0","12","0","12","0","12","31","39","31","39","0","12","8600000US95385","ZCTA5 95385"
"9794","268","5597","513","5110","540","59","80","92","90","99","91","18","31","0","17","219","124","0","17","219","124","4197","459","2380","503","60","90","13","21","0","17","13","18","1476","547","255","191","138","141","117","119","8600000US95386","ZCTA5 95386"
"943","353","148","123","148","123","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","795","354","777","353","0","12","0","12","0","12","0","12","18","29","0","12","0","12","0","12","8600000US95387","ZCTA5 95387"
"14274","934","4552","606","3408","556","260","218","17","17","806","454","0","19","14","23","47","53","0","19","47","53","9722","1006","5346","883","0","19","175","134","5","8","0","19","3707","750","489","357","467","351","22","31","8600000US95388","ZCTA5 95388"
"1236","483","1147","430","1026","388","51","70","11","24","48","47","0","12","0","12","11","18","0","12","11","18","89","95","82","93","0","12","0","12","0","12","0","12","7","16","0","12","0","12","0","12","8600000US95389","ZCTA5 95389"
"11996","1415","9905","1106","3298","893","2130","668","28","32","2947","740","236","235","113","189","1153","610","200","265","953","575","2091","910","923","882","20","37","29","48","0","19","0","19","492","278","627","592","0","19","627","592","8600000US95391","ZCTA5 95391"
"36646","1294","23516","1079","19711","1004","631","254","248","148","1509","382","144","124","25","40","1248","375","6","10","1242","377","13130","1059","8615","1158","77","84","307","258","0","26","64","106","3678","945","389","184","135","103","254","160","8600000US95401","ZCTA5 95401"
"44914","1420","32638","1124","26910","1041","1231","343","440","214","2328","592","156","171","216","200","1357","374","38","33","1319","373","12276","1187","8054","1129","1","2","219","224","13","21","14","21","3540","813","435","169","306","164","129","99","8600000US95403","ZCTA5 95403"
"39988","1452","31146","1458","27007","1362","813","422","328","245","1314","414","755","359","45","61","884","241","0","26","884","241","8842","1018","4541","969","8","12","380","503","7","16","0","26","3444","912","462","233","277","184","185","124","8600000US95404","ZCTA5 95404"
"21168","904","18269","894","16430","802","240","135","66","48","951","338","27","38","43","40","512","210","10","15","502","210","2899","490","1550","451","44","69","17","26","56","68","0","23","1007","451","225","131","146","112","79","70","8600000US95405","ZCTA5 95405"
"40741","1462","20864","1223","15294","1056","1012","424","586","257","2824","677","71","83","3","10","1074","347","46","66","1028","334","19877","1556","11367","1551","146","136","721","531","48","53","60","80","6573","1623","962","353","469","260","493","274","8600000US95407","ZCTA5 95407"
"26055","974","22532","937","20380","890","360","164","181","126","1009","249","14","24","30","39","558","243","0","23","558","243","3523","815","2465","814","38","59","130","104","0","23","0","23","785","384","105","88","69","79","36","36","8600000US95409","ZCTA5 95409"
"884","242","817","236","770","235","4","9","0","12","26","24","0","12","0","12","17","24","0","12","17","24","67","65","51","60","0","12","0","12","0","12","0","12","16","26","0","12","0","12","0","12","8600000US95410","ZCTA5 95410"
"322","135","283","116","212","112","1","2","60","39","0","12","0","12","0","12","10","16","0","12","10","16","39","63","0","12","0","12","0","12","0","12","0","12","39","63","0","12","0","12","0","12","8600000US95412","ZCTA5 95412"
"1657","300","672","170","599","152","0","12","17","19","14","21","0","12","13","21","29","25","0","12","29","25","985","307","673","238","0","12","0","12","0","12","0","12","295","215","17","27","17","27","0","12","8600000US95415","ZCTA5 95415"
"197","129","176","119","170","119","0","12","0","12","6","7","0","12","0","12","0","12","0","12","0","12","21","35","21","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US95417","ZCTA5 95417"
"358","161","357","161","304","160","0","12","42","53","0","12","0","12","0","12","11","16","0","12","11","16","1","4","0","12","0","12","0","12","0","12","0","12","1","4","0","12","0","12","0","12","8600000US95420","ZCTA5 95420"
"1490","202","1317","183","1207","180","18","19","0","12","46","48","0","12","2","4","44","33","0","12","44","33","173","112","62","60","2","7","0","12","0","12","0","12","109","93","0","12","0","12","0","12","8600000US95421","ZCTA5 95421"
"15427","137","12268","606","10103","654","1031","208","333","203","156","142","48","71","129","168","468","199","0","19","468","199","3159","599","1344","464","50","56","105","147","0","19","0","19","1507","568","153","105","45","46","108","96","8600000US95422","ZCTA5 95422"
"3234","522","3086","502","2822","487","87","112","97","92","0","12","0","12","17","27","63","64","23","37","40","51","148","96","92","76","0","12","8","16","0","12","0","12","34","33","14","19","12","18","2","5","8600000US95423","ZCTA5 95423"
"10628","512","7448","702","6658","813","19","24","202","260","395","360","0","19","0","19","174","110","0","19","174","110","3180","549","1901","508","0","19","23","38","0","19","0","19","1190","414","66","58","0","19","66","58","8600000US95425","ZCTA5 95425"
"1895","526","1688","433","1565","434","0","12","6","12","92","80","0","12","0","12","25","37","0","12","25","37","207","194","180","187","0","12","0","12","0","12","0","12","27","46","0","12","0","12","0","12","8600000US95426","ZCTA5 95426"
