"GEO_ID","P005001","P005002","P005003","P005004","P005005","P005006","P005007","P005008","P005009","P005010","P005011","P005012","P005013","P005014","P005015","P005016","P005017","NAME"
"id","Total","Total!!Not Hispanic or Latino","Total!!Not Hispanic or Latino!!White alone","Total!!Not Hispanic or Latino!!Black or African American alone","Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Total!!Not Hispanic or Latino!!Asian alone","Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Total!!Not Hispanic or Latino!!Some Other Race alone","Total!!Not Hispanic or Latino!!Two or More Races","Total!!Hispanic or Latino","Total!!Hispanic or Latino!!White alone","Total!!Hispanic or Latino!!Black or African American alone","Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Total!!Hispanic or Latino!!Asian alone","Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Total!!Hispanic or Latino!!Some Other Race alone","Total!!Hispanic or Latino!!Two or More Races","Geographic Area Name"
"8600000US92673","29309","25373","22907","178","62","1352","24","37","813","3936","2392","19","42","27","2","1109","345","ZCTA5 92673"
"8600000US92675","34731","21305","19403","146","156","956","31","43","570","13426","7372","47","130","23","3","5209","642","ZCTA5 92675"
"8600000US92676","1945","1782","1637","3","11","68","2","5","56","163","99","0","5","1","0","38","20","ZCTA5 92676"
"8600000US92677","63297","54492","45927","698","117","5400","79","120","2151","8805","4967","84","105","70","8","2915","656","ZCTA5 92677"
"8600000US92678","494","436","405","5","5","4","0","4","13","58","36","0","1","0","0","16","5","ZCTA5 92678"
"8600000US92679","32611","29221","25504","339","51","2188","47","59","1033","3390","2372","15","31","38","0","643","291","ZCTA5 92679"
"8600000US92683","89747","68571","23036","701","132","42398","324","113","1867","21176","9054","149","265","187","37","10126","1358","ZCTA5 92683"
"8600000US92688","43792","35055","28120","760","80","4414","85","89","1507","8737","5231","92","86","87","14","2553","674","ZCTA5 92688"
"8600000US92691","47582","38188","32012","581","97","3785","62","99","1552","9394","5969","46","121","69","6","2549","634","ZCTA5 92691"
"8600000US92692","47222","40376","33149","578","80","4702","85","102","1680","6846","4416","35","83","86","1","1752","473","ZCTA5 92692"
"8600000US92694","21944","19072","15142","288","32","2625","27","31","927","2872","1889","23","21","39","0","589","311","ZCTA5 92694"
"8600000US92701","53908","5983","3297","393","67","1912","42","66","206","47925","23270","388","532","73","13","21866","1783","ZCTA5 92701"
"8600000US92703","65445","13817","3200","683","86","9319","162","84","283","51628","23948","290","541","109","40","24778","1922","ZCTA5 92703"
"8600000US92704","88123","24217","7506","878","153","14615","257","90","718","63906","28755","422","816","145","28","31200","2540","ZCTA5 92704"
"8600000US92705","44706","27072","22429","488","104","3021","140","104","786","17634","9013","139","208","58","22","7457","737","ZCTA5 92705"
"8600000US92706","36457","10140","6286","379","80","2924","114","37","320","26317","12908","173","257","75","8","11832","1064","ZCTA5 92706"
"8600000US92707","59492","9717","4646","491","84","3888","148","56","404","49775","23005","278","451","76","44","24230","1691","ZCTA5 92707"
"8600000US92708","56004","48231","27302","497","127","18389","163","113","1640","7773","4120","44","125","94","12","2662","716","ZCTA5 92708"
"8600000US92780","57741","29729","19026","1209","123","7865","227","135","1144","28012","12300","170","288","100","22","13721","1411","ZCTA5 92780"
"8600000US92782","23032","19870","10803","373","23","7648","30","55","938","3162","1749","20","24","56","3","972","338","ZCTA5 92782"
"8600000US92801","62068","25332","11879","2186","103","9750","274","103","1037","36736","17045","251","447","132","30","16996","1835","ZCTA5 92801"
"8600000US92802","42709","16320","8589","992","123","5677","232","80","627","26389","12138","174","213","95","22","12654","1093","ZCTA5 92802"
"8600000US92804","85914","45439","21798","2540","212","18304","695","192","1698","40475","18214","246","507","179","75","19094","2160","ZCTA5 92804"
"8600000US92805","70401","16614","9716","879","139","4953","165","103","659","53787","26308","333","528","105","40","24228","2245","ZCTA5 92805"
"8600000US92806","37173","17162","11012","853","88","4351","148","63","647","20011","9260","128","214","87","8","9342","972","ZCTA5 92806"
"8600000US92807","36171","28592","21066","691","84","5490","67","88","1106","7579","4510","46","112","48","7","2314","542","ZCTA5 92807"
"8600000US92808","20039","17153","11732","367","36","4242","15","44","717","2886","1909","10","28","37","4","658","240","ZCTA5 92808"
"8600000US92821","35533","26335","18929","448","82","5876","58","75","867","9198","5243","47","94","69","7","3035","703","ZCTA5 92821"
"8600000US92823","3613","3022","1684","42","8","1173","4","7","104","591","409","3","6","7","0","114","52","ZCTA5 92823"
"8600000US92831","34204","22808","15266","926","71","5466","81","63","935","11396","4598","110","154","83","13","5577","861","ZCTA5 92831"
"8600000US92832","24752","11357","7992","513","56","2287","55","42","412","13395","6189","99","146","54","8","6147","752","ZCTA5 92832"
"8600000US92833","51767","34389","14474","931","81","17701","102","100","1000","17378","7925","110","249","119","17","8066","892","ZCTA5 92833"
"8600000US92835","24010","19769","13681","405","42","4959","30","37","615","4241","2438","27","41","46","13","1373","303","ZCTA5 92835"
"8600000US92840","54083","30249","11802","638","110","16404","359","91","845","23834","11109","140","276","110","39","10967","1193","ZCTA5 92840"
"8600000US92841","32845","22511","8165","414","79","13002","190","42","619","10334","4888","89","112","70","9","4549","617","ZCTA5 92841"
"8600000US92843","45214","24687","4857","337","59","18607","293","35","499","20527","9479","125","188","88","22","9683","942","ZCTA5 92843"
"8600000US92844","24307","18263","3331","253","37","14070","135","32","405","6044","2569","31","87","37","7","3014","299","ZCTA5 92844"
"8600000US92845","16333","13679","11081","146","31","1819","74","28","500","2654","1662","23","38","33","5","617","276","ZCTA5 92845"
"8600000US92860","27198","18802","15372","1858","150","869","52","32","469","8396","5370","35","98","16","7","2470","400","ZCTA5 92860"
"8600000US92861","5781","5186","4154","42","26","843","1","11","109","595","370","0","8","6","0","151","60","ZCTA5 92861"
"8600000US92865","19704","12414","9470","289","54","2173","36","25","367","7290","3043","63","99","42","3","3596","444","ZCTA5 92865"
"8600000US92866","14885","9033","7760","172","34","750","37","19","261","5852","2816","34","80","14","2","2601","305","ZCTA5 92866"
"8600000US92867","44515","28412","22097","425","116","4696","82","74","922","16103","8873","91","210","94","20","5920","895","ZCTA5 92867"
"8600000US92868","25404","12504","7793","676","82","3366","114","49","424","12900","7570","86","146","35","3","4439","621","ZCTA5 92868"
"8600000US92869","37184","23931","18154","350","81","4451","65","80","750","13253","6989","66","143","60","3","5403","589","ZCTA5 92869"
"8600000US92870","52033","33379","23609","842","130","7637","59","74","1028","18654","8915","100","269","75","17","8244","1034","ZCTA5 92870"
"8600000US92879","46745","22032","13175","3167","150","4307","136","81","1016","24713","11502","221","312","120","28","11030","1500","ZCTA5 92879"
"8600000US92880","58763","35162","16352","4656","149","12211","174","108","1512","23601","11603","253","199","243","45","9763","1495","ZCTA5 92880"
"8600000US92881","30991","20968","15062","1760","75","3068","97","54","852","10023","5437","71","121","69","19","3620","686","ZCTA5 92881"
"8600000US92882","67917","34434","24172","2488","196","5803","217","136","1422","33483","15972","267","352","162","17","14877","1836","ZCTA5 92882"
"8600000US92883","29301","20975","15047","1844","62","2956","74","40","952","8326","4304","72","94","79","14","3006","757","ZCTA5 92883"
"8600000US92886","46564","39535","30976","563","103","6597","50","112","1134","7029","4579","31","100","48","3","1669","599","ZCTA5 92886"
"8600000US92887","20006","17431","12940","256","20","3486","31","42","656","2575","1725","15","24","28","4","521","258","ZCTA5 92887"
"8600000US93001","32990","19906","17872","375","187","602","44","47","779","13084","6355","95","280","20","12","5366","956","ZCTA5 93001"
"8600000US93003","50474","36189","31754","739","243","1929","95","96","1333","14285","7788","115","306","82","28","4667","1299","ZCTA5 93003"
"8600000US93004","29149","19878","17330","408","145","1078","35","44","838","9271","4871","65","203","45","3","3458","626","ZCTA5 93004"
"8600000US93010","42901","31715","26172","829","115","3208","75","68","1248","11186","6156","98","228","65","7","3855","777","ZCTA5 93010"
"8600000US93012","34617","28552","22898","507","61","3927","52","68","1039","6065","3683","35","85","85","5","1669","503","ZCTA5 93012"
"8600000US93013","16091","8938","8189","95","42","365","12","24","211","7153","3778","33","116","12","4","2834","376","ZCTA5 93013"
"8600000US93015","17334","4701","4250","57","53","138","10","30","163","12633","5746","31","176","30","4","5887","759","ZCTA5 93015"
"8600000US93021","36422","24866","20803","497","85","2375","38","71","997","11556","6595","48","190","44","13","3976","690","ZCTA5 93021"
"8600000US93022","6106","4517","4258","16","54","70","2","13","104","1589","771","4","33","6","2","659","114","ZCTA5 93022"
"8600000US93023","20589","16628","15657","102","109","341","6","40","373","3961","2097","10","70","13","1","1512","258","ZCTA5 93023"
"8600000US93030","59372","13700","6893","1606","128","4034","160","80","799","45672","21100","325","799","147","42","21328","1931","ZCTA5 93030"
"8600000US93033","82728","14336","5540","1422","149","6020","252","80","873","68392","29947","428","1231","181","48","34016","2541","ZCTA5 93033"
"8600000US93035","27732","15938","12549","790","72","1734","56","45","692","11794","5612","106","178","64","19","5084","731","ZCTA5 93035"
"8600000US93036","41691","12457","7982","1022","109","2519","88","43","694","29234","13500","200","562","81","25","13436","1430","ZCTA5 93036"
"8600000US93040","2031","304","251","14","4","13","0","0","22","1727","792","5","34","2","0","811","83","ZCTA5 93040"
"8600000US93041","23641","11879","8479","1122","113","1288","118","39","720","11762","5281","124","195","94","24","5303","741","ZCTA5 93041"
"8600000US93042","56","48","40","5","0","2","1","0","0","8","4","0","0","0","0","4","0","ZCTA5 93042"
"8600000US93043","333","222","175","27","3","11","0","2","4","111","38","5","0","0","0","58","10","ZCTA5 93043"
"8600000US93060","32811","7698","7010","107","116","216","15","25","209","25113","13977","69","389","33","10","9615","1020","ZCTA5 93060"
"8600000US93063","54366","42889","35271","678","142","5136","47","91","1524","11477","6899","52","171","111","15","3362","867","ZCTA5 93063"
"8600000US93064","40","24","21","0","0","0","0","1","2","16","9","0","0","0","0","7","0","ZCTA5 93064"
"8600000US93065","72508","54661","44766","959","223","6260","102","189","2162","17847","8960","88","236","119","15","7123","1306","ZCTA5 93065"
"8600000US93066","3102","1970","1806","21","14","85","8","1","35","1132","631","1","7","0","1","443","49","ZCTA5 93066"
"8600000US93067","895","757","706","2","5","24","0","2","18","138","89","0","1","0","6","27","15","ZCTA5 93067"
"8600000US93101","31683","16051","13857","453","120","918","40","88","575","15632","8242","110","232","66","10","6120","852","ZCTA5 93101"
"8600000US93103","20249","9508","8338","302","100","420","16","26","306","10741","5778","78","207","35","3","4207","433","ZCTA5 93103"
"8600000US93105","24815","20229","18598","208","50","811","33","41","488","4586","2400","23","100","21","6","1737","299","ZCTA5 93105"
"8600000US93108","11112","10344","9752","53","38","282","6","24","189","768","502","9","7","3","0","171","76","ZCTA5 93108"
"8600000US93109","10858","9174","8192","114","29","530","21","22","266","1684","1078","12","41","12","3","382","156","ZCTA5 93109"
"8600000US93110","16829","12204","10589","305","56","811","18","43","382","4625","2534","30","81","18","8","1707","247","ZCTA5 93110"
"8600000US93111","17370","13181","11492","159","45","1046","18","35","386","4189","2263","14","87","7","1","1566","251","ZCTA5 93111"
"8600000US93117","53217","37805","28876","901","147","5927","63","140","1751","15412","6860","144","238","116","8","7015","1031","ZCTA5 93117"
"8600000US93201","1348","273","227","22","6","10","0","2","6","1075","312","2","6","0","0","726","29","ZCTA5 93201"
"8600000US93202","4143","1325","1047","90","23","85","9","1","70","2818","966","14","40","0","4","1617","177","ZCTA5 93202"
"8600000US93203","20938","1723","1233","110","48","164","2","32","134","19215","9878","93","210","20","4","8256","754","ZCTA5 93203"
"8600000US93204","15529","4389","2399","1540","82","102","4","197","65","11140","3668","85","104","6","2","6990","285","ZCTA5 93204"
"8600000US93205","2113","1909","1774","4","48","13","3","5","62","204","126","0","8","0","0","45","25","ZCTA5 93205"
"8600000US93206","2300","570","470","41","11","17","0","8","23","1730","417","2","8","2","0","1265","36","ZCTA5 93206"
"8600000US93207","263","248","237","0","4","4","0","0","3","15","14","0","0","0","0","0","1","ZCTA5 93207"
"8600000US93208","104","97","93","0","0","0","0","2","2","7","5","0","0","0","1","1","0","ZCTA5 93208"
"8600000US93210","19504","9428","6771","1802","134","437","27","82","175","10076","4398","56","107","24","15","5026","450","ZCTA5 93210"
"8600000US93212","26079","9572","5032","3664","142","197","11","358","168","16507","4441","109","226","16","6","11201","508","ZCTA5 93212"
"8600000US93215","55659","15464","4184","4039","157","6506","22","77","479","40195","16107","200","366","329","8","21622","1563","ZCTA5 93215"
"8600000US93218","994","252","208","1","2","27","0","0","14","742","288","3","24","1","0","408","18","ZCTA5 93218"
"8600000US93219","10194","951","315","52","13","528","0","3","40","9243","3466","38","36","48","0","5284","371","ZCTA5 93219"
"8600000US93220","211","63","41","0","0","21","0","0","1","148","53","0","1","0","0","93","1","ZCTA5 93220"
"8600000US93221","14945","8824","8155","70","112","211","16","23","237","6121","2672","22","135","23","1","2977","291","ZCTA5 93221"
"8600000US93222","2099","1884","1756","25","20","36","0","2","45","215","122","1","4","1","0","62","25","ZCTA5 93222"
"8600000US93223","10604","1716","1457","15","51","69","4","15","105","8888","3842","45","162","3","1","4489","346","ZCTA5 93223"
"8600000US93224","451","402","384","4","3","1","0","0","10","49","17","0","4","0","0","25","3","ZCTA5 93224"
"8600000US93225","5077","4268","4019","26","42","61","5","4","111","809","412","3","19","5","0","282","88","ZCTA5 93225"
"8600000US93226","282","259","238","3","3","4","0","2","9","23","0","1","3","0","0","15","4","ZCTA5 93226"
"8600000US93230","65264","34572","27363","2741","416","2391","54","173","1434","30692","13700","281","484","129","11","14085","2002","ZCTA5 93230"
"8600000US93234","6987","235","109","31","10","39","0","10","36","6752","2245","35","67","0","6","4125","274","ZCTA5 93234"
"8600000US93235","4559","773","657","9","47","22","1","3","34","3786","1384","10","33","7","0","2240","112","ZCTA5 93235"
"8600000US93238","1490","1404","1304","1","19","9","0","1","70","86","40","0","1","0","0","34","11","ZCTA5 93238"
"8600000US93239","1688","84","63","2","0","1","3","1","14","1604","496","4","10","0","0","1036","58","ZCTA5 93239"
"8600000US93240","6056","5548","5139","17","133","30","9","4","216","508","259","2","30","1","0","139","77","ZCTA5 93240"
"8600000US93241","17489","963","817","21","32","56","2","7","28","16526","6929","112","275","22","7","8456","725","ZCTA5 93241"
"8600000US93242","3468","1258","1182","4","16","32","0","2","22","2210","1018","5","10","7","1","1081","88","ZCTA5 93242"
