"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"26453","920","9795","698","315","116","8596","602","18","20","193","189","132","134","26","31","515","235","15","14","500","234","16658","984","6867","883","228","157","29","28","0","23","0","23","9343","1001","191","117","80","82","111","77","8600000US90303","ZCTA5 90303"
"26936","1286","2371","511","695","220","1105","347","121","161","391","225","14","23","22","42","23","23","0","23","23","23","24565","1288","10281","1122","428","421","152","130","0","23","0","23","13298","1312","406","334","136","114","270","280","8600000US90304","ZCTA5 90304"
"15501","1085","13724","685","311","190","12648","677","44","48","141","65","61","66","90","82","429","238","0","19","429","238","1777","848","1190","838","18","21","11","17","0","19","0","19","553","299","5","11","0","19","5","11","8600000US90305","ZCTA5 90305"
"7035","581","5905","474","4541","451","298","172","8","15","732","201","0","17","14","21","312","152","0","17","312","152","1130","397","872","368","0","17","0","17","0","17","0","17","98","74","160","151","26","28","134","141","8600000US90401","ZCTA5 90401"
"11503","801","10852","838","9566","801","150","88","0","19","624","176","0","19","91","104","421","174","0","19","421","174","651","259","566","248","0","19","0","19","0","19","0","19","22","28","63","62","34","39","29","35","8600000US90402","ZCTA5 90402"
"25116","794","23223","811","19730","739","569","264","30","48","2191","382","60","82","0","23","643","191","34","40","609","184","1893","351","1543","318","19","31","51","138","15","24","0","23","115","68","150","99","57","55","93","78","8600000US90403","ZCTA5 90403"
"21641","755","15997","748","11117","629","1442","285","0","23","2563","360","9","20","56","49","810","237","15","25","795","234","5644","623","4440","564","42","45","103","123","0","23","0","23","880","375","179","86","54","45","125","84","8600000US90404","ZCTA5 90404"
"28535","853","24403","780","19170","869","1121","425","0","23","2834","481","10","18","26","37","1242","327","28","32","1214","328","4132","527","3355","538","10","16","30","34","20","32","0","23","483","238","234","146","95","99","139","112","8600000US90405","ZCTA5 90405"
"43407","1310","24658","1064","10334","787","2592","579","110","114","10115","754","250","216","19","31","1238","335","122","91","1116","322","18749","1367","7589","1119","51","93","53","66","87","53","40","64","9545","1601","1384","433","871","396","513","233","8600000US90501","ZCTA5 90501"
"17135","1058","11247","1025","3040","487","1497","444","14","17","5373","731","801","727","49","47","473","234","11","17","462","235","5888","753","3169","740","15","23","33","42","11","14","0","19","2198","748","462","262","101","110","361","246","8600000US90502","ZCTA5 90502"
"45518","1060","40166","1080","18841","930","1384","496","106","62","17492","996","139","173","201","130","2003","585","233","144","1770","548","5352","809","3209","594","47","53","73","79","166","165","0","26","1301","480","556","223","372","200","184","92","8600000US90503","ZCTA5 90503"
"32777","910","26154","864","9465","706","1151","409","55","55","13221","868","69","75","246","152","1947","447","287","225","1660","430","6623","693","3631","661","99","118","43","71","280","154","0","26","1694","536","876","311","394","176","482","255","8600000US90504","ZCTA5 90504"
"37381","842","33017","911","18659","972","640","325","52","52","11669","946","40","37","78","64","1879","429","44","45","1835","423","4364","679","2901","650","12","19","82","106","93","70","15","17","663","273","598","256","450","234","148","88","8600000US90505","ZCTA5 90505"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90506","ZCTA5 90506"
"34143","1444","9539","819","6628","727","333","263","45","41","2058","311","0","26","172","174","303","140","8","14","295","141","24604","1420","12300","1189","147","145","6","10","157","110","0","26","11360","1235","634","245","317","155","317","169","8600000US90601","ZCTA5 90601"
"26676","1078","6564","695","5192","597","318","158","76","88","659","198","10","12","0","23","309","191","105","134","204","118","20112","1077","8308","850","62","47","115","108","13","22","0","23","11430","1126","184","78","109","63","75","52","8600000US90602","ZCTA5 90602"
"20475","946","9325","751","7857","757","135","84","9","19","914","315","46","58","26","40","338","189","13","20","325","188","11150","945","6247","898","67","92","42","72","135","137","0","23","3745","797","914","355","708","323","206","158","8600000US90603","ZCTA5 90603"
"39541","1096","13964","752","10618","678","217","104","157","97","2085","384","0","26","301","283","586","217","18","27","568","217","25577","1233","15125","1064","5","9","253","150","85","97","33","51","8917","1197","1159","358","823","345","336","178","8600000US90604","ZCTA5 90604"
"42103","1370","9561","734","6634","512","288","151","152","91","1637","452","27","43","203","168","620","251","25","28","595","258","32542","1218","17381","1283","128","139","307","166","8","13","13","19","13754","1490","951","349","654","300","297","158","8600000US90605","ZCTA5 90605"
"32978","1279","4276","558","3077","379","281","191","209","159","537","218","20","23","19","22","133","89","7","13","126","88","28702","1222","13421","1447","70","71","230","154","51","67","0","26","14187","1620","743","313","571","288","172","131","8600000US90606","ZCTA5 90606"
"45992","1035","30934","1161","15662","982","871","418","16","19","12679","977","556","418","20","23","1130","332","167","181","963","280","15058","1074","12632","1146","11","13","150","117","114","86","11","18","1238","366","902","314","579","268","323","157","8600000US90620","ZCTA5 90620"
"35478","1076","19623","1238","5627","795","2273","616","54","69","11301","1108","63","70","54","70","251","148","0","26","251","148","15855","1213","13306","1184","80","81","28","36","25","26","12","25","2231","647","173","94","133","70","40","52","8600000US90621","ZCTA5 90621"
"15767","79","13191","408","4501","542","794","261","117","110","7252","716","112","136","0","19","415","157","34","34","381","148","2576","416","2154","387","22","34","0","19","85","93","0","19","211","117","104","79","85","76","19","22","8600000US90623","ZCTA5 90623"
"48844","160","39795","681","20865","957","1405","421","122","138","15620","867","168","128","108","108","1507","275","39","31","1468","274","9049","691","7407","758","9","16","106","87","103","68","0","26","974","316","450","180","158","91","292","152","8600000US90630","ZCTA5 90630"
"68899","498","30191","1137","21891","960","634","212","138","71","6275","798","62","51","149","108","1042","255","50","42","992","256","38708","1130","20347","1247","41","28","166","122","81","63","26","29","16019","1444","2028","557","1421","441","607","263","8600000US90631","ZCTA5 90631"
"49543","347","29336","803","17427","761","1057","324","157","95","9404","715","100","94","86","63","1105","279","198","174","907","234","20207","852","10561","1103","87","64","131","96","26","26","7","10","8360","1195","1035","282","710","243","325","163","8600000US90638","ZCTA5 90638"
"63400","140","15187","998","5939","676","650","280","124","99","7953","726","61","68","64","84","396","168","0","29","396","168","48213","1005","36354","1603","150","144","453","209","80","69","0","29","10107","1273","1069","285","611","200","458","205","8600000US90640","ZCTA5 90640"
"106521","79","31624","1326","12357","837","4101","611","394","184","13525","1081","243","207","217","166","787","188","83","65","704","185","74897","1314","44739","2038","378","299","574","280","268","188","15","21","26608","1964","2315","578","1273","380","1042","413","8600000US90650","ZCTA5 90650"
"63686","83","5800","632","3070","423","503","247","279","192","1675","372","37","28","28","32","208","109","0","29","208","109","57886","635","28612","1861","264","131","209","116","105","110","16","24","27413","1979","1267","336","983","299","284","182","8600000US90660","ZCTA5 90660"
"15594","293","3343","476","1753","350","618","327","55","67","787","404","0","19","20","40","110","84","0","19","110","84","12251","502","7481","932","40","41","202","124","0","19","0","19","3810","996","718","258","570","240","148","96","8600000US90670","ZCTA5 90670"
"30770","838","15699","1038","6683","668","861","380","58","41","7226","916","91","105","0","26","780","330","23","39","757","325","15071","1139","8812","1204","0","26","60","51","146","135","0","26","5530","1062","523","239","324","210","199","135","8600000US90680","ZCTA5 90680"
"16698","43","10334","639","3250","504","627","360","79","121","6012","634","0","19","13","20","353","171","150","140","203","110","6364","638","3410","889","1","7","48","59","36","39","0","19","2549","784","320","185","222","164","98","84","8600000US90701","ZCTA5 90701"
"50069","314","43756","477","8019","515","3513","543","109","73","30549","679","121","112","195","157","1250","315","305","209","945","261","6313","583","3735","577","110","86","27","23","132","90","0","26","2075","348","234","127","213","125","21","21","8600000US90703","ZCTA5 90703"
"3952","81","1193","255","1097","245","10","16","10","16","18","27","0","12","0","12","58","64","0","12","58","64","2759","256","2212","296","15","25","0","12","0","12","0","12","263","169","269","158","0","12","269","158","8600000US90704","ZCTA5 90704"
"77455","87","35453","1184","14769","959","10589","888","145","99","8503","829","160","140","230","178","1057","310","50","68","1007","305","42002","1193","17054","1430","429","203","236","167","68","62","16","28","22271","1682","1928","477","1531","419","397","190","8600000US90706","ZCTA5 90706"
"27550","917","14327","887","5423","564","2790","525","9","14","4452","532","280","237","12","19","1361","403","75","75","1286","394","13223","963","8761","1053","85","120","116","95","60","63","0","23","2851","650","1350","451","185","87","1165","438","8600000US90710","ZCTA5 90710"
"32015","753","21308","819","11643","628","2673","499","119","74","4626","681","644","405","305","241","1298","315","74","64","1224","311","10707","685","5715","740","47","55","148","94","111","76","7","11","3899","773","780","233","532","193","248","130","8600000US90712","ZCTA5 90712"
"28411","744","20476","840","15201","755","1106","321","36","28","2842","412","161","168","67","89","1063","237","73","67","990","238","7935","725","3592","617","29","42","74","94","66","37","35","42","3458","665","681","273","266","176","415","190","8600000US90713","ZCTA5 90713"
"20283","703","12075","737","3960","457","1707","343","37","40","5576","562","55","56","83","95","657","330","20","27","637","325","8208","810","3048","666","33","41","74","68","58","72","0","23","4483","622","512","192","406","175","106","78","8600000US90715","ZCTA5 90715"
"14358","67","3691","459","1349","370","497","223","10","15","1686","307","0","19","28","45","121","97","6","10","115","96","10667","466","7654","842","0","19","118","122","0","19","21","33","2766","638","108","93","96","89","12","20","8600000US90716","ZCTA5 90716"
"21612","398","13768","778","8395","805","583","247","51","47","3296","608","135","113","0","23","1308","510","22","25","1286","512","7844","839","4743","886","17","28","0","23","116","179","92","108","1610","496","1266","454","130","91","1136","448","8600000US90717","ZCTA5 90717"
